"YTG_START","QTR_START","T_ELAPSED","TOT_YDS","FIRST_DOWNS","NPLAYS","POINTS","PLAYS_PER_1STDOWN","FG","TD","INT","FUMBLE","BLITZ_PER_PLAY","YDS_PER_PLAY","CARRY","ATT"
80,3,80,54,1,5,0,2.5,0,0,1,0,0,12.8,9,13.75
28,4,28,3,0,1,0,1,0,0,0,0,0,3,3,0
80,3,278,55,3,9,0,2.3,0,0,0,0,0,4.44,2.25,5.17
55,3,182,32,2,9,3,3,1,0,0,0,0.44,3.56,3,4.14
79,4,216,36,3,8,0,2,0,0,0,0,0.13,5.13,7.5,6.8
72,2,129,28,1,5,0,2.5,0,0,0,0,0,5.6,5.25,7
87,3,380,78,5,11,3,1.8,1,0,0,0,0.09,7.09,8.88,14
71,3,155,9,0,3,0,3,0,0,0,0,0,3,0,4.5
78,1,124,1,0,3,0,3,0,0,0,0,0,0.33,2,4
68,1,6,1,0,1,0,1,0,0,0,1,0,1,1,0
77,4,440,61,4,17,0,3.4,0,0,0,0,0.24,3.88,0,4.56
84,2,192,77,5,13,3,2.2,1,0,0,0,0.31,5.92,5.67,6.67
79,2,73,15,1,4,0,2,0,0,1,0,0,6,15,3
94,3,330,94,6,11,7,1.6,0,1,0,0,0.18,8.09,7,9
82,1,245,82,4,9,7,1.8,0,1,0,0,0.33,9.11,3.5,13.6
80,3,296,80,4,8,7,1.6,0,1,0,0,0,10.63,8.17,18
71,4,259,71,4,9,7,1.8,0,1,0,0,0.11,7.89,1.83,20
80,3,130,9,0,3,0,3,0,0,0,0,0.33,3,2.5,4
80,1,311,28,2,8,0,2.7,0,0,0,0,0.13,4.13,3.25,5
75,4,136,72,5,13,3,2.2,1,0,0,0,0,4.77,0,5.17
80,1,212,60,2,7,3,2.3,1,0,0,0,0.29,11,8,17.67
99,1,91,9,0,3,0,3,0,0,0,0,0.33,4,3,0
43,4,62,-7,0,3,0,3,0,0,0,0,0,-0.67,-0.67,0
69,4,158,57,2,8,3,2.7,1,0,0,0,0.38,7.13,0,8.14
68,4,298,56,5,14,3,2.3,1,0,0,0,0,3.64,4.5,2
99,1,64,0,0,3,0,3,0,0,0,0,0.33,0,0,0
74,4,265,73,3,13,0,3.3,0,0,0,1,0.31,5.62,0.67,6.42
94,2,176,22,1,5,0,2.5,0,0,0,0,0,4.4,10,0
72,2,77,12,1,5,0,2.5,0,0,0,0,0.2,2.4,6,0
98,2,49,4,0,3,0,3,0,0,0,0,0.67,1.33,4,0
75,3,369,70,4,12,3,2.4,1,0,0,0,0.17,5.83,4.17,9
72,2,204,72,3,7,7,1.8,0,1,0,0,0.29,15.14,17.5,11.83
64,2,27,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
80,2,119,80,3,6,7,1.5,0,1,0,0,0.17,13.33,4,15.2
80,1,245,80,5,10,7,1.7,0,1,0,0,0.1,7,8.29,4
80,3,327,64,4,12,0,2.4,0,0,0,0,0.33,4.08,4.33,3.83
59,3,268,26,2,9,3,3,1,0,0,0,0,2.89,4.4,4.5
64,4,84,22,1,6,0,3,0,0,1,0,0,9,0,12.2
56,3,330,39,2,10,3,3.3,1,0,0,0,0.2,3.9,1.67,9.67
98,4,438,98,7,14,7,1.8,0,1,0,0,0.21,6.64,4.29,7.88
98,3,228,10,1,6,0,3,0,0,0,0,0.5,0.83,1.67,0
64,4,53,4,0,3,0,3,0,0,0,0,0.33,1.33,4,0
80,1,206,15,1,5,0,2.5,0,0,0,0,0,4,1.5,5.67
51,3,84,51,3,5,8,1.3,0,1,0,0,0.2,10.2,0,10.2
34,4,13,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
97,4,115,10,1,3,0,1.5,0,0,0,0,0,3.33,3.33,0
88,1,80,12,1,4,0,2,0,0,1,0,0.5,7.5,6,9
72,2,107,34,2,5,0,1.7,0,0,1,0,0,12.6,11.33,14.5
80,4,75,9,1,6,0,3,0,0,0,0,0.17,1.5,0,3.4
79,1,414,79,6,11,7,1.6,0,1,0,0,0.18,7.18,2.5,12.8
78,1,21,0,0,1,0,1,0,0,1,0,1,23,0,23
74,1,135,-3,0,3,0,3,0,0,0,0,0,-1,-1,9
80,4,197,25,1,5,0,2.5,0,0,0,0,0,2,2.5,0
80,1,73,22,0,3,0,3,0,0,0,1,0,24,16,18.67
56,3,92,2,0,3,0,3,0,0,0,0,0.33,0.67,0,2
71,1,119,0,0,3,0,3,0,0,0,0,0,0,2,3
75,2,81,9,0,3,0,3,0,0,0,0,0.33,3,3,3
68,2,128,0,0,3,0,3,0,0,0,0,0,-0.67,-1,0
80,3,174,15,1,5,0,2.5,0,0,0,0,0,3,2,8
80,3,310,60,4,11,3,2.2,1,0,0,0,0.27,5.36,5.75,5.14
93,1,289,93,6,9,7,1.3,0,1,0,0,0.33,7.11,7,7.33
78,3,166,72,2,8,3,2.7,1,0,0,0,0.25,9,6.5,11.8
49,1,174,7,1,5,0,2.5,0,0,0,0,0.4,2.4,2,6.5
95,1,106,68,1,6,3,3,1,0,0,0,0.33,11.33,5.5,19
75,2,129,75,2,4,7,1.3,0,1,0,0,0.5,18.75,1,36.5
63,2,11,0,0,1,0,1,0,0,1,0,0,13,0,13
80,1,149,43,2,8,0,2.7,0,0,0,0,0.5,5.38,13,1
60,2,59,-1,0,2,0,2,0,0,1,0,0,19.5,-1,40
54,1,176,10,1,5,0,2.5,0,0,0,0,0.4,1,2.33,0
76,1,64,6,0,3,0,3,0,0,0,0,0,2,0,2
79,3,412,79,6,13,7,1.9,0,1,0,0,0.08,5.23,4,5.5
72,2,72,-2,0,3,0,3,0,0,0,0,0.67,-0.67,1,0
41,2,207,41,3,6,7,1.5,0,1,0,0,0,5.33,0.67,7.5
74,2,96,9,0,3,0,3,0,0,0,0,0.67,6,3.33,2.67
80,1,347,44,3,9,0,2.3,0,0,0,0,0.22,5.44,5.71,4.5
85,4,231,28,1,4,0,2,0,0,0,0,0,25.5,6.33,27.67
53,4,55,31,2,7,3,2.3,1,0,0,0,0,4.43,0,5.67
80,3,201,54,3,11,3,2.8,1,0,0,0,0.45,4.45,1.5,5.75
73,2,216,58,5,12,3,2,1,0,0,0,0.25,4.42,6,3.63
81,4,110,33,1,5,0,2.5,0,0,0,1,0.2,6.6,4.5,12
74,2,326,31,3,10,0,2.5,0,0,0,0,0.2,3.1,0.75,7
20,3,97,20,2,3,7,1,0,1,0,0,0.33,6.67,7,6
87,3,104,23,2,5,0,1.7,0,0,1,0,0.6,2.8,0,2.33
98,1,213,23,2,9,0,3,0,0,0,0,0.11,2.11,5.33,1.2
80,3,246,46,3,9,0,2.3,0,0,0,0,0.11,6.78,6.5,6.86
62,3,84,6,0,3,0,3,0,0,0,0,0,2,3,0
78,2,53,36,2,7,0,2.3,0,0,0,0,0.14,4.43,0,7.4
88,1,132,-3,0,3,0,3,0,0,0,0,0,3.67,0,11
88,3,201,88,2,6,7,2,0,1,0,0,0.17,14.67,3.33,26
92,3,183,14,1,5,0,2.5,0,0,0,0,0,2.8,5.5,0
63,3,165,56,2,7,3,2.3,1,0,0,0,0.14,8,14.5,6.75
69,3,179,20,1,5,0,2.5,0,0,0,0,0,4,3.33,5
91,3,218,9,1,6,0,3,0,0,0,0,0.17,5.17,6.2,0
80,2,88,33,2,6,0,2,0,0,0,1,0.33,6,3.5,5.8
53,2,37,42,3,5,3,1.3,1,0,0,0,0.6,5.4,0,5.4
92,4,27,0,0,3,0,3,0,0,0,0,0,0,0,0
60,2,143,14,1,4,0,2,0,0,0,0,0.25,3.5,3.5,14
80,2,275,49,2,9,3,3,1,0,0,0,0.11,5.44,8.17,9
70,3,98,8,0,4,0,4,0,0,0,0,0,2.25,3,0
29,1,36,4,0,4,0,4,0,0,0,0,0,1,0,1.33
80,3,94,5,0,3,0,3,0,0,0,0,0,1.67,2.5,0
52,3,82,52,3,4,7,1,0,1,0,0,0.25,13,15,12.33
57,3,153,51,2,7,3,2.3,1,0,0,0,0.14,1.86,1,2.75
80,4,105,80,5,9,7,1.5,0,1,0,0,0.22,8.89,0,8.89
84,4,247,66,5,12,0,2,0,0,1,0,0,6.58,8,6.75
77,4,134,13,1,3,0,1.5,0,0,0,0,0.33,2.67,6,6
81,2,180,10,1,6,0,3,0,0,0,0,0,1.67,5.33,4
87,2,418,76,5,12,3,2,1,0,0,0,0.42,5.25,3.75,8.25
77,4,335,66,3,10,3,2.5,1,0,0,0,0.3,7.1,2,8.63
46,1,60,6,0,3,0,3,0,0,0,0,0.33,2,6,0
86,4,58,1,0,3,0,3,0,0,0,0,0.33,0.33,1,0
72,1,11,-6,0,1,0,1,0,0,0,1,1,-6,0,0
74,1,142,74,3,6,7,1.5,0,1,0,0,0.33,12.33,3,17
90,3,75,23,2,3,0,1,0,0,1,0,0,5.33,13,1.5
38,3,63,38,1,2,7,1,0,1,0,0,0.5,21.5,21.5,0
77,2,152,16,1,5,0,2.5,0,0,0,0,0.2,3.2,2.5,3.67
80,2,92,15,1,3,0,1.5,0,0,1,0,0,5.67,0,5.67
72,1,12,0,0,1,0,1,0,0,1,0,0,10,0,5
82,1,219,82,4,8,7,1.6,0,1,0,0,0.38,10.25,17.67,5.8
80,1,113,9,0,3,0,3,0,0,0,0,0.33,3,9,0
32,2,74,16,1,3,0,1.5,0,0,1,0,0.33,6,2,8
66,1,127,-1,0,3,0,3,0,0,0,0,0.33,-0.33,3.5,-8
55,3,224,21,1,7,0,3.5,0,0,0,0,0.14,3,2.5,4
88,3,131,5,0,3,0,3,0,0,0,0,0.33,1.67,2.5,0
69,2,171,59,1,7,3,3.5,1,0,0,0,0.14,9.14,3,18.33
56,4,303,37,2,9,3,3,1,0,0,0,0.22,4.11,0.5,8.75
70,4,181,52,3,7,3,1.8,1,0,0,0,0,7.43,9.75,6.5
94,3,224,33,2,6,0,2,0,0,0,0,0.17,2.17,1,4.5
5,4,80,-10,0,4,3,4,1,0,0,0,0,-2.5,0,-2
98,4,222,22,1,6,0,3,0,0,0,0,0,3.67,2.4,10
16,4,112,16,2,4,7,1.3,0,1,0,0,0,4,3,7
87,3,150,4,0,3,0,3,0,0,0,0,0,6.33,0,9
28,1,147,15,1,5,0,2.5,0,0,0,0,0.2,5.6,3,6.25
85,2,241,73,2,7,3,2.3,1,0,0,0,0.29,10.43,13.25,10
80,2,225,63,3,9,3,2.3,1,0,0,0,0.11,7,7.33,8.2
16,2,86,14,1,5,3,2.5,1,0,0,0,0.4,2.8,0,4.67
80,3,261,80,3,8,7,2,0,1,0,0,0.25,10,2.67,14.4
58,4,54,-6,0,3,0,3,0,0,0,0,0,-2,-6,0
68,1,99,6,0,3,0,3,0,0,0,0,0,2,1,2.5
78,3,110,8,1,4,0,2,0,0,0,1,0,2.5,4.67,0
75,2,11,75,1,1,7,0.5,0,1,0,0,0,75,0,75
90,4,96,-10,0,4,0,4,0,0,0,0,0.5,1,1.5,0.5
80,1,107,9,1,3,0,1.5,0,0,0,0,0,3.67,6,1.25
90,2,152,90,6,9,7,1.3,0,1,0,0,0.22,10,5,16.25
80,4,144,59,1,6,3,3,1,0,0,0,0,10.67,2,20
80,3,54,-2,0,3,0,3,0,0,0,0,0,-0.67,-2,0
69,1,184,27,2,6,0,2,0,0,0,0,0,4.5,5.33,3.67
80,2,126,3,0,3,0,3,0,0,0,0,0,1,4,3
71,1,106,9,0,3,0,3,0,0,0,0,0,3,5,2
67,4,19,0,0,3,0,3,0,0,1,0,0,15,0,15
77,2,135,57,3,11,3,2.8,1,0,0,0,0.09,7.18,3,6.91
69,3,263,49,3,9,3,2.3,1,0,0,0,0.11,5.44,5.5,8
65,3,26,65,1,2,7,1,0,1,0,0,0.5,32.5,4,61
69,3,147,69,4,6,7,1.2,0,1,0,0,0,11.5,1.33,21.67
67,1,147,57,2,6,3,2,1,0,0,0,0.5,9.5,13.33,8.5
47,4,193,43,2,8,3,2.7,1,0,0,0,0.25,5.38,0.67,10.25
63,4,425,47,4,13,3,2.6,1,0,0,0,0,4.31,3.92,9
89,4,255,22,2,7,0,2.3,0,0,0,0,0.29,3.14,5.5,4.5
67,1,33,7,0,3,0,3,0,0,0,0,0,0.67,2,0
33,4,151,16,1,6,3,3,1,0,0,0,0,2.67,3.2,0
74,4,290,74,3,9,7,2.3,0,1,0,0,0.33,8.22,2.6,12.2
43,4,19,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
90,1,265,59,4,8,3,1.6,1,0,0,0,0.5,5.5,7,9.67
80,2,226,80,4,9,7,1.8,0,1,0,0,0.44,8.89,5.2,13.5
80,1,396,60,4,11,3,2.2,1,0,0,0,0.18,5,3.67,8.25
86,1,66,86,3,3,7,0.8,0,1,0,0,0,28.67,38,24
86,4,134,44,2,6,0,2,0,0,1,0,0.17,18.67,0,19.83
15,3,43,15,1,2,7,1,0,1,0,0,0.5,7.5,4,11
79,1,68,1,0,3,0,3,0,0,0,0,0.67,0.33,1,0
59,1,62,-9,0,3,0,3,0,0,0,0,0,-3,-9,0
80,2,349,41,3,10,0,2.5,0,0,0,1,0.2,4.1,2,7.17
88,4,52,-1,0,3,0,3,0,0,0,0,0,3,0,4.5
71,2,321,71,5,10,7,1.7,0,1,0,0,0,7.1,4.4,9.8
80,1,56,-3,0,3,0,3,0,0,0,0,0.67,-1,0,-1
79,2,217,53,3,7,3,1.8,1,0,0,0,0.43,5,5.33,4.75
75,2,100,75,3,6,7,1.5,0,1,0,0,0.17,12.5,11.5,14.5
90,2,67,-1,0,3,0,3,0,0,0,0,0.33,-0.33,-1,0
80,2,71,78,4,9,3,1.8,1,0,0,0,0,7,5.33,9.4
72,1,233,38,2,8,3,2.7,1,0,0,0,0,3.88,2.33,4.8
98,2,68,4,0,3,0,3,0,0,0,0,0.33,1.33,2,0
67,1,131,8,0,3,0,3,0,0,0,0,0.33,2.67,4,2
55,2,132,-4,0,3,0,3,0,0,0,0,0,8.33,3,9.5
63,2,60,1,0,3,0,3,0,0,0,0,0,2,7,5
49,2,21,41,2,2,0,0.7,0,0,0,1,0,16,1,15.5
48,3,168,2,0,4,0,4,0,0,0,0,0,4.25,7,1.5
81,3,173,29,2,6,0,2,0,0,0,0,0.33,2.33,3,2.2
66,3,135,13,1,5,0,2.5,0,0,0,1,0.2,2.6,3.25,0
55,4,123,-5,0,3,0,3,0,0,0,0,0,1.67,1.67,0
70,2,10,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
80,4,300,63,3,9,3,2.3,1,0,0,0,0.11,7,5.6,11.67
92,4,105,16,1,4,0,2,0,0,0,0,0,4,8,0
80,2,234,60,4,10,0,2,0,0,0,0,0.2,6.4,5,8.57
75,4,239,75,5,8,0,1.3,0,1,0,0,0,8.75,2.33,12.6
99,1,430,99,6,14,7,2,0,1,0,0,0,6.64,7.22,5.6
84,4,118,9,0,3,0,3,0,0,0,0,0,3,3,0
67,4,89,1,0,2,0,2,0,0,1,0,0.5,0.5,0,1
80,4,96,0,0,3,0,3,0,0,0,0,0,0,0,0
22,4,105,2,1,5,3,2.5,1,0,0,0,0,3.4,6,10
50,4,241,31,2,8,0,2.7,0,0,0,0,0.13,4.5,5.14,0
81,4,116,51,3,6,0,1.5,0,0,0,0,0.33,1.5,0,4.71
88,1,146,38,2,5,0,1.7,0,0,0,0,0,7.6,0,15.67
97,4,72,0,0,3,0,3,0,0,0,0,0,2.67,2.67,0
80,3,98,8,0,3,0,3,0,0,0,0,0,5.33,3,2.33
86,2,272,31,2,7,0,2.3,0,0,0,0,0.29,4.43,7.33,5.67
70,1,251,40,3,10,3,2.5,1,0,0,0,0,5,5.2,6
73,4,272,52,4,13,0,2.6,0,0,0,0,0.54,4.38,10.5,6.25
87,1,110,9,0,3,0,3,0,0,0,0,0.33,3,2,3.5
57,1,218,57,3,7,7,1.8,0,1,0,0,0.14,9.43,4.33,10.6
80,3,132,24,1,5,0,2.5,0,0,0,0,0.4,4.8,0,8
52,1,79,3,0,3,0,3,0,0,0,0,0.33,2.67,1,3.5
89,4,492,46,3,10,0,2.5,0,0,0,0,0.4,5.1,3.83,7
72,1,273,72,4,10,7,2,0,1,0,0,0.4,7.2,2.8,11.6
80,2,94,59,3,10,3,2.5,1,0,0,0,0.1,6.3,0,6.3
80,1,148,41,1,5,0,2.5,0,0,0,0,0.2,15.8,38,8.2
90,4,79,3,0,3,0,3,0,0,0,1,0.33,1,0,9
80,2,155,-3,0,3,0,3,0,0,0,0,0,0.67,0.67,0
92,2,258,37,2,8,0,2.7,0,0,0,0,0.25,4.63,4,8.5
62,4,83,2,0,3,0,3,0,0,0,0,0.33,0.67,0,1
66,2,197,66,4,7,7,1.4,0,1,0,0,0.14,9.43,13.25,4.33
91,4,42,-9,0,2,0,2,0,0,0,0,0,-4.5,-2,0
62,3,267,62,4,8,7,1.6,0,1,0,0,0.13,7.75,2.8,16
80,3,207,35,2,10,0,3.3,0,0,0,0,0.1,3.5,0.67,6.17
81,2,67,49,3,8,3,2,1,0,0,0,0.13,6.13,11,6.33
87,1,296,65,2,10,3,3.3,1,0,0,0,0.1,6.9,1,9.43
80,2,47,-4,0,3,0,3,0,0,0,0,0.33,-1.33,-1,6
80,3,198,54,2,7,0,2.3,0,0,0,0,0.29,7.71,6.5,10.25
62,3,77,6,0,3,0,3,0,0,0,0,0.67,2,3,0
84,3,83,8,0,3,0,3,0,0,0,0,0.33,2.67,1,3.5
76,2,8,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
62,3,138,4,1,4,0,2,0,0,0,0,0.25,1,5.5,1
61,3,77,61,3,4,7,1,0,1,0,0,0.5,11.5,0,11.5
89,3,195,20,1,5,0,2.5,0,0,0,0,0.4,4,1.33,23
82,3,65,8,0,3,0,3,0,0,0,0,0,2.67,0,2.67
90,3,49,2,0,3,0,3,0,0,0,0,0,0.67,2,0
18,2,88,18,2,3,7,1,0,1,0,0,0.67,6,6,6
58,4,291,55,2,9,0,3,0,0,0,1,0.33,4.67,-0.67,7.33
70,2,248,56,3,10,3,2.5,1,0,0,0,0.4,5.6,8,8.33
63,2,67,3,0,3,0,3,0,0,0,0,0,2.67,0,2.67
80,1,68,-18,0,3,0,3,0,0,0,0,0.33,-6,0,0
67,4,303,66,3,11,0,2.8,0,0,0,0,0.18,6,4.67,5.4
73,4,189,29,1,5,0,2.5,0,0,0,0,0.4,5.8,9.33,0.5
31,4,104,5,1,6,0,3,0,0,0,0,0.67,0.83,0,3.8
74,3,196,47,2,5,0,1.7,0,0,0,0,0,7.8,3,9
97,3,79,-1,0,3,0,3,0,0,0,0,0.33,0.33,1,0
44,3,122,3,0,3,0,3,0,0,0,0,0.33,1,4,0
80,4,119,-4,0,3,0,3,0,0,0,0,0.33,-1.33,1,6
59,4,339,12,2,7,0,2.3,0,0,0,0,0.14,8.14,6.71,5
79,3,84,9,0,3,0,3,0,0,0,0,0.33,3,2,3.5
75,3,189,29,2,8,0,2.7,0,0,0,0,0.38,3.63,2.25,5
10,3,82,-1,0,4,3,4,1,0,0,0,0,-0.25,-0.5,0
61,2,111,3,0,3,0,3,0,0,0,0,0.67,1,4,5
94,2,245,94,6,9,7,1.3,0,1,0,0,0.11,9.44,5.2,11.8
77,4,136,4,0,3,0,3,0,0,0,0,0,3,0.5,8
61,3,336,61,4,10,7,2,0,1,0,0,0.3,6.1,3,9.2
75,3,318,75,5,11,7,1.8,0,1,0,0,0.27,6.82,3.75,8.57
79,2,17,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
65,1,113,15,1,4,0,2,0,0,0,0,0.5,3.75,-0.5,8
90,3,95,-5,0,3,0,3,0,0,0,0,0.33,-1.67,0,1.5
38,4,114,-3,0,3,0,3,0,0,0,0,0,-1,-1,0
62,3,163,12,1,4,0,2,0,0,0,0,0.25,-0.75,1.33,0
80,3,413,80,7,14,0,1.8,0,1,0,0,0.14,6.93,2.8,8.3
96,3,535,96,7,16,7,2,0,1,0,0,0.06,7.63,3,8.23
70,4,353,70,4,10,7,2,0,1,0,0,0.3,6,1.75,8.83
80,3,155,15,1,6,0,3,0,0,0,0,0.17,4.17,-0.5,5.2
93,4,65,6,0,3,0,3,0,0,0,0,0,4.33,4.33,0
80,2,35,47,2,6,3,2,1,0,0,0,0,7.83,15.5,5.33
66,4,64,16,1,2,0,1,0,0,0,1,0,8,8,0
63,3,76,63,2,4,7,1.3,0,1,0,0,0.25,15.75,24,7.5
81,3,290,31,2,8,0,2.7,0,0,0,0,0,3.88,6,1.75
47,1,102,7,0,3,0,3,0,0,0,0,0,2.33,3.5,0
71,2,100,-13,0,3,0,3,0,0,0,0,0.33,-4.33,0,0
77,4,208,77,4,8,7,1.6,0,1,0,0,0.5,7.75,12.25,3.25
82,2,189,28,1,5,0,2.5,0,0,0,0,0.4,6.8,5.25,13
69,3,212,42,2,7,3,2.3,1,0,0,0,0.29,6,5.5,10
42,1,3,3,0,1,0,1,0,0,0,1,0,3,0,3
72,2,81,-10,0,3,0,3,0,0,0,0,0,-3.33,1,0
80,4,11,5,0,2,0,2,0,0,1,0,0,10.5,0,10.5
95,4,239,30,2,7,0,2.3,0,0,0,0,0.43,4.29,0,7.5
78,3,105,3,0,3,0,3,0,0,0,0,0,1,-1,2
95,4,114,-1,0,3,0,3,0,0,0,0,0,0.33,0.33,0
86,3,171,32,2,5,0,1.7,0,0,0,0,0.2,6.4,9,2.5
84,2,26,4,0,3,0,3,0,0,0,0,0,1.33,1.33,0
80,4,276,80,6,9,7,1.3,0,1,0,0,0,6.67,2.25,8.5
86,4,236,86,5,7,7,1.2,0,1,0,0,0.29,15.14,5,12.63
82,4,22,2,0,1,0,1,0,0,0,0,0,2,2,0
78,2,151,8,1,5,0,2.5,0,0,0,0,0.2,3.8,4,2.75
71,4,285,50,3,12,0,3,0,0,1,0,0.33,5.42,2,6.1
55,3,186,45,3,7,0,1.8,0,0,1,0,0.14,7.57,8,7.5
49,4,113,-3,0,3,0,3,0,0,0,0,0,-1,-1,0
74,4,82,28,2,6,0,2,0,0,0,0,0.17,4.67,3.8,9
39,1,95,0,0,3,0,3,0,0,0,0,1,0,-1,0.5
89,4,98,31,2,4,0,1.3,0,0,0,0,0,4.75,1,4.5
80,4,102,18,1,3,0,1.5,0,0,0,0,0,6,6,0
80,4,98,45,2,8,0,2.7,0,0,1,0,0.38,9.25,0,8.22
36,3,10,0,0,2,0,2,0,0,1,0,1,2,0,2
80,4,300,80,4,8,7,1.6,0,1,0,0,0.13,12.25,5,15.6
67,1,136,17,1,4,0,2,0,0,0,0,0.25,4.25,-6,7.67
54,2,300,39,3,13,3,3.3,1,0,0,0,0.15,3,2,4.86
87,2,94,4,0,3,0,3,0,0,0,0,0,1.33,0,2
66,1,332,66,5,11,7,1.8,0,1,0,0,0.45,8.09,4.5,10.33
80,4,124,1,0,3,0,3,0,0,0,0,0.33,0.33,5,3
69,2,39,9,0,3,0,3,0,0,0,0,0,3,0,3
80,1,204,29,3,9,0,2.3,0,0,0,0,0.33,2.67,4,0
68,4,127,6,1,6,0,3,0,0,0,0,0.17,1,-0.67,2.67
33,4,172,28,3,6,0,1.5,0,0,0,0,0,3.83,3.83,0
92,3,92,3,0,3,0,3,0,0,0,0,1,2.67,4,0
59,3,60,59,2,3,7,1,0,1,0,0,0,19.67,48,5.5
74,2,266,74,6,11,7,1.6,0,1,0,0,0.45,6.45,8.57,2.2
74,3,201,59,4,9,3,1.8,1,0,0,0,0.11,3.78,3,5.14
75,4,232,74,4,10,0,2,0,0,0,1,0.4,7.9,4,8.33
80,2,22,11,1,3,0,1.5,0,0,1,0,0.67,13.33,0,13.33
68,4,152,48,3,9,0,2.3,0,0,1,0,0.22,7.56,0,9.5
74,3,50,16,1,5,0,2.5,0,0,0,0,0.2,3.2,0,3.2
90,1,215,11,1,6,0,3,0,0,0,0,0.33,1.83,2.5,8
78,2,216,24,2,8,0,2.7,0,0,0,0,0.38,3,-1,3.71
82,3,128,9,0,3,0,3,0,0,0,0,0.33,3,3,0
90,3,258,90,5,9,7,1.5,0,1,0,0,0.33,8.33,11.4,4.5
60,2,11,60,1,1,7,0.5,0,1,0,0,0,60,0,60
86,4,266,20,1,6,0,3,0,0,0,0,0.83,3.33,1.75,6.5
80,1,364,33,2,9,0,3,0,0,0,0,0.33,3.67,2.83,5.33
73,4,107,8,0,3,0,3,0,0,0,0,0.33,2.67,4,0
87,1,121,23,1,4,0,2,0,0,0,0,0.25,5.75,0,7.67
37,3,9,37,1,1,7,0.5,0,1,0,0,0,37,37,0
44,4,166,44,2,5,7,1.7,0,1,0,0,0,8.8,8,12
61,4,3,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
82,4,101,-5,0,3,0,3,0,0,0,1,0.33,-1.67,1.5,0
78,3,143,18,1,4,0,2,0,0,1,0,0.5,5.75,7.5,4
64,3,11,64,1,1,7,0.5,0,1,0,0,0,64,64,0
39,4,241,37,1,6,0,3,0,0,0,1,0.33,6.17,6.17,0
77,1,364,77,4,10,7,2,0,1,0,0,0.1,5.7,4.57,6.25
51,1,258,51,4,8,7,1.6,0,1,0,0,0,3.5,2.5,3
59,2,168,18,1,6,0,3,0,0,0,0,0.33,3,3,3
80,1,217,80,4,7,7,1.4,0,1,0,0,0,11.43,6,25
14,4,22,3,0,4,0,4,0,0,0,0,0,0.75,3,0
15,3,95,-9,0,3,0,3,0,0,1,0,0.33,8.67,0.5,12.5
85,3,397,68,4,14,3,2.8,1,0,0,0,0.29,4.5,5.5,6.38
80,4,35,7,0,2,0,2,0,0,1,0,0,5.5,0,5.5
77,3,132,9,0,3,0,3,0,0,0,0,0.33,3,2,5
73,2,105,73,2,3,7,1,0,1,0,0,0,26,1,25.67
59,2,223,59,5,7,7,1.2,0,1,0,0,0.14,6.29,1.33,10
38,4,66,-2,0,2,0,2,0,0,0,0,0,-1,-1,0
80,4,88,1,0,3,0,3,0,0,0,0,0,0.33,0,4.5
48,4,63,-13,0,3,0,3,0,0,0,0,0,-2.67,1.5,0
8,1,46,8,1,2,7,1,0,1,0,0,0.5,4,3,5
95,1,206,25,2,7,0,2.3,0,0,0,0,0.29,3.57,2.67,4.25
13,1,77,13,2,3,7,1,0,1,0,0,0.67,4.33,5,4
27,1,122,27,2,6,7,2,0,1,0,0,0.17,6.17,3,6.2
51,4,68,0,0,3,0,3,0,0,0,0,0,0,0,0
62,1,289,62,5,9,7,1.5,0,1,0,0,0.11,6.89,7,6.8
61,1,121,20,1,5,0,2.5,0,0,0,0,0.2,4,6.67,0
76,4,33,-3,0,3,0,3,0,0,1,0,0,11.33,4,15
91,1,238,44,1,7,0,3.5,0,0,0,0,0.14,7.71,1.25,16.33
80,2,115,19,1,4,0,2,0,0,0,0,0.5,4.75,0,6.33
73,2,11,20,1,2,0,1,0,0,0,0,0,10,0,10
54,3,94,-3,0,3,0,3,0,0,0,0,0.33,0.67,10,0
80,3,161,80,6,8,7,1.1,0,1,0,0,0.13,10.75,3.33,12.67
68,3,295,47,3,10,3,2.5,1,0,0,0,0.2,4.7,3.67,6
40,2,140,28,3,8,3,2,1,0,0,0,0.25,4.13,0,6.6
77,4,130,4,0,3,0,3,0,0,0,0,0,1.33,1.33,0
95,4,44,2,0,3,0,3,0,0,1,0,0,14.33,0,14.33
80,3,212,28,1,6,0,3,0,0,0,0,0.33,4.67,3,7.75
90,1,247,90,5,7,7,1.2,0,1,0,0,0.14,12.14,8.5,12.75
79,3,145,29,2,4,0,1.3,0,0,0,1,0,4.75,4,5.5
50,4,159,28,2,8,3,2.7,1,0,0,0,0.25,3.5,6,3.67
84,1,440,52,4,12,0,2.4,0,0,0,0,0.17,4.33,2,12.5
87,3,116,87,2,4,7,1.3,0,1,0,0,0,23.5,1,23.25
81,1,211,25,3,7,0,1.8,0,0,0,0,0.57,9.14,-3,9.57
86,2,383,59,4,12,3,2.4,1,0,0,0,0.33,4.92,3.6,6.83
